 ;#;';1;0;3;2;5;4;7;6;9;8;A;@;C;B;E;D;G;F;I;H;K;J;M;L;O;N;Q;P;S;R;U;T;W;V;Y;X;Z;a;c;b;e;d;g;f;i;h;k;j;m;l;o;n;q;p;s;r;u;t;w;v;y;x;z;
0.000113836872;0.024076498378;0.003244350845;0.012408219022;0.000170755308;0.005521088280;0.008139336331;0.003472024589;0.003585861461;0.002845921794;0.002845921794;0.002219818999;0.002162900563;0.017815470431;0.035858614605;0.022141271558;0.014286527406;0.010245318459;0.011383687176;0.009619215664;0.010359155330;0.008310091639;0.009846889407;0.005407251409;0.006887130742;0.017587796687;0.009789970972;0.006887130742;0.007911662588;0.001081450282;0.014058853663;0.024759519608;0.011212931869;0.003642779896;0.014229608970;0.009106949741;0.003756616768;0.002049063692;0.000853776538;0.001024531846;0.039615231373;0.059138254881;0.030906710684;0.030906710684;0.038989128579;0.017758551995;0.031418976607;0.023393477147;0.023962661506;0.003301269281;0.003301269281;0.030451363197;0.022824292788;0.017986225739;0.012692811202;0.002447492743;0.047868404576;0.076156867209;0.040013660425;0.012294382150;0.038078433605;0.022198189994;0.008537765382;0.003870453640;0.000113836872;0.000853776538;
