 ;#;';1;0;3;2;5;4;7;6;9;8;A;@;C;B;E;D;G;F;I;H;K;J;M;L;O;N;Q;P;S;R;U;T;W;V;Y;X;Z;a;c;b;e;d;g;f;i;h;k;j;m;l;o;n;q;p;s;r;u;t;w;v;y;x;z;
0.802406741374;5.20489051513e-06;5.20489051513e-06;5.20489051513e-06;5.20489051513e-06;5.20489051513e-06;5.20489051513e-06;5.20489051513e-06;5.20489051513e-06;5.20489051513e-06;5.20489051513e-06;5.20489051513e-06;5.20489051513e-06;0.00197265350523;5.20489051513e-06;0.0118411259219;0.0293555825053;0.00353932555029;0.00616779526043;0.0120597313236;0.0118879699366;0.00163433562175;0.00622504905609;0.00188417036648;0.00340399839689;0.00417952708365;0.00142093511063;0.00109302700818;0.0118931748271;0.00148339379681;0.000931675402208;0.00336235927277;0.00466878679207;0.00228494693614;0.00435128847065;0.0023734300749;0.0292358700235;0.0035445304408;0.00448141073353;0.00251396211881;5.20489051513e-06;5.20489051513e-06;0.02960541725;5.20489051513e-06;5.20489051513e-06;5.20489051513e-06;5.20489051513e-06;5.20489051513e-06;5.20489051513e-06;5.20489051513e-06;5.20489051513e-06;5.20489051513e-06;5.20489051513e-06;5.20489051513e-06;5.20489051513e-06;5.20489051513e-06;5.20489051513e-06;5.20489051513e-06;5.20489051513e-06;5.20489051513e-06;5.20489051513e-06;5.20489051513e-06;5.20489051513e-06;5.20489051513e-06;5.20489051513e-06;5.20489051513e-06;
0.000343524562006;0.772586739952;0.000343524562006;0.000343524562006;0.00858811405015;0.000687049124012;0.00103057368602;0.00103057368602;0.00103057368602;0.00274819649605;0.00171762281003;0.00618344211611;0.00309172105806;0.000687049124012;0.000343524562006;0.00137409824802;0.00103057368602;0.000687049124012;0.00206114737204;0.00240467193404;0.00137409824802;0.00446581930608;0.00343524562006;0.00583991755411;0.00240467193404;0.00309172105806;0.0116798351082;0.0140845070423;0.00309172105806;0.00103057368602;0.0463758158708;0.00103057368602;0.00171762281003;0.00377877018207;0.00171762281003;0.00103057368602;0.00137409824802;0.00274819649605;0.00103057368602;0.000343524562006;0.000687049124012;0.00137409824802;0.00206114737204;0.00137409824802;0.00103057368602;0.000343524562006;0.00137409824802;0.00515286843009;0.00171762281003;0.0054963929921;0.00171762281003;0.00240467193404;0.00790106492614;0.00755754036414;0.00206114737204;0.000687049124012;0.0219855719684;0.00103057368602;0.00171762281003;0.00274819649605;0.00206114737204;0.000687049124012;0.00171762281003;0.00274819649605;0.00171762281003;0.000687049124012;
0.000303214069133;0.000303214069133;0.80078835658;0.000303214069133;0.077622801698;0.000303214069133;0.000303214069133;0.000303214069133;0.000303214069133;0.000303214069133;0.000303214069133;0.000303214069133;0.000303214069133;0.000606428138266;0.000303214069133;0.0018192844148;0.00151607034566;0.00212249848393;0.00212249848393;0.00212249848393;0.000909642207398;0.00576106731352;0.00303214069133;0.00667070952092;0.00363856882959;0.00454821103699;0.00879320800485;0.0169799878714;0.00151607034566;0.00151607034566;0.0312310491207;0.00151607034566;0.00212249848393;0.00303214069133;0.0027289266222;0.000303214069133;0.00151607034566;0.0027289266222;0.000909642207398;0.000303214069133;0.000303214069133;0.000303214069133;0.000303214069133;0.000303214069133;0.000303214069133;0.000303214069133;0.000303214069133;0.000303214069133;0.000303214069133;0.000303214069133;0.000303214069133;0.000303214069133;0.000303214069133;0.000303214069133;0.000303214069133;0.000303214069133;0.000303214069133;0.000303214069133;0.000303214069133;0.000303214069133;0.000303214069133;0.000303214069133;0.000303214069133;0.000303214069133;0.000303214069133;0.000303214069133;
0.000494071146245;0.000494071146245;0.000494071146245;0.811264822134;0.000494071146245;0.000494071146245;0.0400197628458;0.000494071146245;0.000494071146245;0.000494071146245;0.000494071146245;0.000494071146245;0.000494071146245;0.00592885375494;0.000494071146245;0.00345849802372;0.00098814229249;0.00395256916996;0.00444664031621;0.00148221343874;0.00247035573123;0.00148221343874;0.00345849802372;0.00098814229249;0.00148221343874;0.00197628458498;0.00247035573123;0.00098814229249;0.00197628458498;0.020256916996;0.000494071146245;0.00444664031621;0.00444664031621;0.00098814229249;0.000494071146245;0.00741106719368;0.00296442687747;0.00098814229249;0.00345849802372;0.00345849802372;0.000494071146245;0.000494071146245;0.000494071146245;0.000494071146245;0.000494071146245;0.000494071146245;0.000494071146245;0.000494071146245;0.000494071146245;0.000494071146245;0.000494071146245;0.000494071146245;0.000494071146245;0.000494071146245;0.000494071146245;0.0434782608696;0.000494071146245;0.000494071146245;0.000494071146245;0.000494071146245;0.000494071146245;0.000494071146245;0.000494071146245;0.000494071146245;0.000494071146245;0.000494071146245;
0.000441306266549;0.000441306266549;0.000441306266549;0.000441306266549;0.816416593116;0.000441306266549;0.000441306266549;0.000441306266549;0.000441306266549;0.000441306266549;0.000441306266549;0.0357458075905;0.000441306266549;0.000441306266549;0.000441306266549;0.00397175639894;0.00220653133274;0.000882612533098;0.000441306266549;0.00397175639894;0.00308914386584;0.00926743159753;0.00132391879965;0.00617828773169;0.00308914386584;0.00220653133274;0.00882612533098;0.0145631067961;0.00132391879965;0.0017652250662;0.0185348631951;0.000882612533098;0.000441306266549;0.00308914386584;0.000882612533098;0.000882612533098;0.00264783759929;0.00264783759929;0.0017652250662;0.000441306266549;0.000441306266549;0.000441306266549;0.000441306266549;0.000441306266549;0.000441306266549;0.000441306266549;0.000441306266549;0.000441306266549;0.000441306266549;0.000441306266549;0.000441306266549;0.000441306266549;0.000441306266549;0.000441306266549;0.000441306266549;0.000441306266549;0.0357458075905;0.000441306266549;0.000441306266549;0.000441306266549;0.000441306266549;0.000441306266549;0.000441306266549;0.000441306266549;0.000441306266549;0.000441306266549;
0.00121654501217;0.00121654501217;0.00121654501217;0.00121654501217;0.00121654501217;0.738442822384;0.0328467153285;0.00121654501217;0.0316301703163;0.00121654501217;0.00121654501217;0.00121654501217;0.00121654501217;0.00243309002433;0.00121654501217;0.00486618004866;0.00486618004866;0.00851581508516;0.00608272506083;0.00486618004866;0.00121654501217;0.00121654501217;0.00243309002433;0.00121654501217;0.00243309002433;0.00243309002433;0.0036496350365;0.00243309002433;0.00243309002433;0.00851581508516;0.00121654501217;0.00729927007299;0.00851581508516;0.00243309002433;0.00243309002433;0.0243309002433;0.00851581508516;0.00486618004866;0.0036496350365;0.00121654501217;0.00121654501217;0.00121654501217;0.00121654501217;0.029197080292;0.00121654501217;0.00121654501217;0.00121654501217;0.00121654501217;0.00121654501217;0.00121654501217;0.00121654501217;0.00121654501217;0.00121654501217;0.00121654501217;0.00121654501217;0.00121654501217;0.00121654501217;0.00121654501217;0.00121654501217;0.00121654501217;0.00121654501217;0.00121654501217;0.00121654501217;0.00121654501217;0.00121654501217;0.00121654501217;
0.000668002672011;0.000668002672011;0.000668002672011;0.0227120908484;0.000668002672011;0.0300601202405;0.802939211757;0.000668002672011;0.000668002672011;0.000668002672011;0.000668002672011;0.000668002672011;0.000668002672011;0.00200400801603;0.000668002672011;0.00334001336005;0.00133600534402;0.00734802939212;0.00467601870407;0.00200400801603;0.00267201068804;0.00133600534402;0.000668002672011;0.000668002672011;0.00133600534402;0.00133600534402;0.000668002672011;0.000668002672011;0.00200400801603;0.0100200400802;0.00200400801603;0.00534402137609;0.00400801603206;0.00267201068804;0.00267201068804;0.0133600534402;0.00133600534402;0.00400801603206;0.0060120240481;0.00467601870407;0.000668002672011;0.000668002672011;0.000668002672011;0.000668002672011;0.000668002672011;0.000668002672011;0.000668002672011;0.000668002672011;0.000668002672011;0.000668002672011;0.000668002672011;0.000668002672011;0.000668002672011;0.000668002672011;0.000668002672011;0.000668002672011;0.000668002672011;0.000668002672011;0.000668002672011;0.000668002672011;0.000668002672011;0.0320641282565;0.000668002672011;0.000668002672011;0.000668002672011;0.000668002672011;
0.00108108108108;0.00108108108108;0.00108108108108;0.00108108108108;0.00108108108108;0.00108108108108;0.00108108108108;0.765405405405;0.0205405405405;0.00108108108108;0.0248648648649;0.00108108108108;0.00108108108108;0.00324324324324;0.00108108108108;0.00216216216216;0.00216216216216;0.00648648648649;0.0108108108108;0.00432432432432;0.00972972972973;0.00216216216216;0.00324324324324;0.00432432432432;0.00108108108108;0.00324324324324;0.00324324324324;0.00324324324324;0.00216216216216;0.00108108108108;0.00216216216216;0.00324324324324;0.0118918918919;0.00432432432432;0.0108108108108;0.00432432432432;0.00540540540541;0.00972972972973;0.00324324324324;0.00432432432432;0.00108108108108;0.00108108108108;0.00108108108108;0.00108108108108;0.00108108108108;0.00108108108108;0.00108108108108;0.00108108108108;0.00108108108108;0.00108108108108;0.00108108108108;0.00108108108108;0.00108108108108;0.00108108108108;0.00108108108108;0.00108108108108;0.00108108108108;0.00108108108108;0.00108108108108;0.00108108108108;0.0281081081081;0.00108108108108;0.00108108108108;0.00108108108108;0.00108108108108;0.00108108108108;
0.0014367816092;0.0014367816092;0.0014367816092;0.0014367816092;0.0014367816092;0.0301724137931;0.0014367816092;0.0272988505747;0.745689655172;0.0014367816092;0.0014367816092;0.0014367816092;0.0014367816092;0.00574712643678;0.0014367816092;0.00431034482759;0.00287356321839;0.014367816092;0.00287356321839;0.0014367816092;0.00431034482759;0.0014367816092;0.00431034482759;0.0014367816092;0.00431034482759;0.0014367816092;0.0014367816092;0.00287356321839;0.00287356321839;0.00718390804598;0.00431034482759;0.0014367816092;0.0129310344828;0.00431034482759;0.00287356321839;0.00718390804598;0.00574712643678;0.00431034482759;0.00431034482759;0.0014367816092;0.0014367816092;0.0014367816092;0.0014367816092;0.0014367816092;0.0014367816092;0.0014367816092;0.0014367816092;0.0014367816092;0.0014367816092;0.0014367816092;0.0014367816092;0.0014367816092;0.0014367816092;0.0014367816092;0.0014367816092;0.0014367816092;0.0014367816092;0.0014367816092;0.0330459770115;0.0014367816092;0.0014367816092;0.0014367816092;0.0014367816092;0.0014367816092;0.0014367816092;0.0014367816092;
0.00191938579655;0.00191938579655;0.00191938579655;0.00191938579655;0.00191938579655;0.00191938579655;0.00191938579655;0.00191938579655;0.00191938579655;0.725527831094;0.0287907869482;0.00191938579655;0.0403071017274;0.00191938579655;0.00191938579655;0.00191938579655;0.00383877159309;0.00767754318618;0.00191938579655;0.00959692898273;0.00191938579655;0.00575815738964;0.00191938579655;0.00575815738964;0.00191938579655;0.00191938579655;0.00191938579655;0.00383877159309;0.00575815738964;0.00191938579655;0.00191938579655;0.00575815738964;0.00383877159309;0.0191938579655;0.00575815738964;0.00191938579655;0.00383877159309;0.00575815738964;0.00191938579655;0.00191938579655;0.00191938579655;0.00191938579655;0.00191938579655;0.00191938579655;0.00191938579655;0.00191938579655;0.00191938579655;0.00191938579655;0.00191938579655;0.00191938579655;0.00191938579655;0.00191938579655;0.00191938579655;0.00191938579655;0.00191938579655;0.00191938579655;0.00191938579655;0.00191938579655;0.00191938579655;0.0249520153551;0.00191938579655;0.00191938579655;0.00191938579655;0.00191938579655;0.00191938579655;0.00191938579655;
