_; ;#;';1;0;3;2;5;4;7;6;9;8;A;@;C;B;E;D;G;F;I;H;K;J;M;L;O;N;Q;P;S;R;U;T;W;V;Y;X;Z;a;c;b;e;d;g;f;i;h;k;j;m;l;o;n;q;p;s;r;u;t;w;v;y;x;z;
0.005600497822;0.001244555072;0.000622277536;0.000622277536;0.001244555072;0.000622277536;0.000622277536;0.001244555072;0.000622277536;0.000622277536;0.000622277536;0.000622277536;0.000622277536;0.000622277536;0.002489110143;0.000622277536;0.004355942750;0.001866832607;0.001866832607;0.005600497822;0.004978220286;0.500000000000;0.001244555072;0.001244555072;0.000622277536;0.000622277536;0.001866832607;0.000622277536;0.000622277536;0.001244555072;0.001866832607;0.001244555072;0.002489110143;0.003111387679;0.000622277536;0.004355942750;0.002489110143;0.003111387679;0.003733665215;0.001244555072;0.000622277536;0.001244555072;0.003111387679;0.008089607965;0.000622277536;0.003733665215;0.005600497822;0.004978220286;0.000622277536;0.003111387679;0.001244555072;0.000622277536;0.003111387679;0.000622277536;0.000622277536;0.002489110143;0.000622277536;0.000622277536;0.001244555072;0.001866832607;0.000622277536;0.001244555072;0.001244555072;0.005600497822;0.000622277536;0.001244555072;0.000622277536;
0.000456204380;0.000456204380;0.000456204380;0.000456204380;0.000456204380;0.001368613139;0.000456204380;0.000912408759;0.000912408759;0.000456204380;0.000912408759;0.000456204380;0.001824817518;0.002281021898;0.000912408759;0.000456204380;0.000456204380;0.000912408759;0.000456204380;0.001368613139;0.001368613139;0.001824817518;0.500000000000;0.001368613139;0.009580291971;0.003193430657;0.000456204380;0.001824817518;0.006843065693;0.002281021898;0.000912408759;0.002737226277;0.000912408759;0.000912408759;0.005930656934;0.001824817518;0.000456204380;0.000912408759;0.002281021898;0.000456204380;0.000456204380;0.000456204380;0.000912408759;0.000456204380;0.000456204380;0.000456204380;0.001368613139;0.001368613139;0.007299270073;0.001368613139;0.006386861314;0.002737226277;0.002281021898;0.008211678832;0.005930656934;0.000912408759;0.000912408759;0.005474452555;0.000912408759;0.001368613139;0.002281021898;0.000456204380;0.000456204380;0.000912408759;0.001824817518;0.000456204380;0.000456204380;
0.003551136364;0.002130681818;0.000710227273;0.000710227273;0.000710227273;0.001420454545;0.000710227273;0.000710227273;0.001420454545;0.002840909091;0.001420454545;0.000710227273;0.002130681818;0.000710227273;0.000710227273;0.000710227273;0.000710227273;0.005681818182;0.000710227273;0.000710227273;0.004971590909;0.000710227273;0.002130681818;0.500000000000;0.002130681818;0.005681818182;0.002130681818;0.000710227273;0.000710227273;0.004971590909;0.001420454545;0.000710227273;0.000710227273;0.001420454545;0.002130681818;0.004261363636;0.000710227273;0.001420454545;0.009943181818;0.001420454545;0.000710227273;0.000710227273;0.001420454545;0.002130681818;0.001420454545;0.001420454545;0.001420454545;0.000710227273;0.000710227273;0.008522727273;0.005681818182;0.003551136364;0.004971590909;0.001420454545;0.000710227273;0.003551136364;0.000710227273;0.000710227273;0.001420454545;0.002130681818;0.003551136364;0.002130681818;0.001420454545;0.002130681818;0.002840909091;0.000710227273;0.001420454545;
0.001739130435;0.001739130435;0.001739130435;0.001739130435;0.001739130435;0.003478260870;0.001739130435;0.001739130435;0.001739130435;0.001739130435;0.001739130435;0.003478260870;0.003478260870;0.001739130435;0.001739130435;0.001739130435;0.001739130435;0.001739130435;0.001739130435;0.001739130435;0.001739130435;0.001739130435;0.010434782609;0.001739130435;0.500000000000;0.005217391304;0.001739130435;0.006956521739;0.001739130435;0.001739130435;0.001739130435;0.001739130435;0.001739130435;0.001739130435;0.003478260870;0.003478260870;0.001739130435;0.003478260870;0.001739130435;0.001739130435;0.003478260870;0.001739130435;0.003478260870;0.001739130435;0.001739130435;0.001739130435;0.001739130435;0.001739130435;0.005217391304;0.003478260870;0.008695652174;0.005217391304;0.001739130435;0.008695652174;0.003478260870;0.003478260870;0.001739130435;0.005217391304;0.001739130435;0.001739130435;0.001739130435;0.001739130435;0.001739130435;0.001739130435;0.003478260870;0.001739130435;0.001739130435;
0.002250562641;0.003750937734;0.000750187547;0.000750187547;0.000750187547;0.000750187547;0.000750187547;0.000750187547;0.000750187547;0.000750187547;0.000750187547;0.001500375094;0.001500375094;0.001500375094;0.000750187547;0.000750187547;0.001500375094;0.001500375094;0.000750187547;0.001500375094;0.001500375094;0.001500375094;0.001500375094;0.003000750188;0.006751687922;0.500000000000;0.009002250563;0.003000750188;0.003750937734;0.003000750188;0.000750187547;0.002250562641;0.000750187547;0.000750187547;0.002250562641;0.002250562641;0.000750187547;0.002250562641;0.003000750188;0.001500375094;0.001500375094;0.000750187547;0.000750187547;0.001500375094;0.000750187547;0.000750187547;0.000750187547;0.001500375094;0.003750937734;0.004501125281;0.004501125281;0.012753188297;0.006001500375;0.003000750188;0.001500375094;0.003000750188;0.000750187547;0.002250562641;0.001500375094;0.000750187547;0.002250562641;0.000750187547;0.000750187547;0.001500375094;0.001500375094;0.000750187547;0.000750187547;
0.001541623844;0.002569373073;0.000513874615;0.000513874615;0.000513874615;0.000513874615;0.002569373073;0.000513874615;0.000513874615;0.000513874615;0.001027749229;0.002055498458;0.001541623844;0.001541623844;0.001027749229;0.000513874615;0.001027749229;0.002055498458;0.000513874615;0.001027749229;0.002055498458;0.002055498458;0.001541623844;0.007194244604;0.005138746146;0.010277492292;0.500000000000;0.003083247688;0.002055498458;0.011305241521;0.001027749229;0.001541623844;0.001541623844;0.001541623844;0.003083247688;0.003597122302;0.000513874615;0.001541623844;0.001027749229;0.000513874615;0.000513874615;0.001541623844;0.000513874615;0.002569373073;0.000513874615;0.001027749229;0.001027749229;0.000513874615;0.001541623844;0.002055498458;0.004110996917;0.003083247688;0.006166495375;0.002055498458;0.001541623844;0.002569373073;0.000513874615;0.002569373073;0.000513874615;0.001027749229;0.001541623844;0.002055498458;0.000513874615;0.001027749229;0.001027749229;0.000513874615;0.000513874615;
0.000675219446;0.001350438893;0.000675219446;0.000675219446;0.000675219446;0.001350438893;0.000675219446;0.002025658339;0.000675219446;0.000675219446;0.002700877785;0.002025658339;0.002025658339;0.003376097232;0.000675219446;0.000675219446;0.001350438893;0.000675219446;0.000675219446;0.000675219446;0.001350438893;0.000675219446;0.004051316678;0.000675219446;0.008777852802;0.003376097232;0.002025658339;0.500000000000;0.012153950034;0.003376097232;0.000675219446;0.005401755571;0.000675219446;0.000675219446;0.004051316678;0.001350438893;0.000675219446;0.000675219446;0.000675219446;0.002025658339;0.000675219446;0.000675219446;0.000675219446;0.001350438893;0.000675219446;0.000675219446;0.000675219446;0.001350438893;0.004726536124;0.000675219446;0.006752194463;0.002025658339;0.002025658339;0.012153950034;0.008777852802;0.000675219446;0.000675219446;0.004726536124;0.001350438893;0.000675219446;0.000675219446;0.000675219446;0.001350438893;0.000675219446;0.001350438893;0.000675219446;0.000675219446;
0.000958466454;0.000319488818;0.000319488818;0.000319488818;0.000958466454;0.002555910543;0.000319488818;0.000958466454;0.000638977636;0.000319488818;0.001277955272;0.001277955272;0.002875399361;0.000958466454;0.000638977636;0.000319488818;0.000638977636;0.000638977636;0.000638977636;0.000958466454;0.000319488818;0.000638977636;0.007028753994;0.000958466454;0.005431309904;0.002875399361;0.001277955272;0.007348242812;0.500000000000;0.001277955272;0.000958466454;0.007987220447;0.000319488818;0.000638977636;0.001277955272;0.000958466454;0.000638977636;0.000958466454;0.000638977636;0.000319488818;0.000319488818;0.000319488818;0.000638977636;0.000319488818;0.000319488818;0.000319488818;0.000319488818;0.000319488818;0.001916932907;0.000958466454;0.003833865815;0.000958466454;0.000958466454;0.008306709265;0.008626198083;0.000958466454;0.000319488818;0.011182108626;0.000319488818;0.000638977636;0.002236421725;0.000319488818;0.000638977636;0.000638977636;0.000638977636;0.000319488818;0.000638977636;
0.001632386549;0.003264773098;0.000326477310;0.000326477310;0.000326477310;0.000652954620;0.001305909239;0.001305909239;0.000326477310;0.000326477310;0.001305909239;0.000326477310;0.000326477310;0.001632386549;0.000326477310;0.000326477310;0.001632386549;0.007508978126;0.000652954620;0.001305909239;0.005223636957;0.000652954620;0.000652954620;0.004570682338;0.001305909239;0.002938295788;0.007182500816;0.001305909239;0.000652954620;0.500000000000;0.000326477310;0.000326477310;0.000652954620;0.000652954620;0.002285341169;0.002285341169;0.000652954620;0.003264773098;0.001632386549;0.000979431929;0.000326477310;0.000326477310;0.000979431929;0.005876591577;0.001305909239;0.000326477310;0.001632386549;0.000652954620;0.000652954620;0.002938295788;0.001632386549;0.002938295788;0.009467841985;0.000979431929;0.001958863859;0.004897159647;0.000652954620;0.000652954620;0.000326477310;0.000652954620;0.001632386549;0.001632386549;0.000652954620;0.000979431929;0.001305909239;0.000652954620;0.001632386549;
0.005617977528;0.005617977528;0.005617977528;0.005617977528;0.005617977528;0.005617977528;0.011235955056;0.005617977528;0.005617977528;0.005617977528;0.005617977528;0.005617977528;0.005617977528;0.005617977528;0.005617977528;0.005617977528;0.005617977528;0.005617977528;0.005617977528;0.005617977528;0.005617977528;0.005617977528;0.005617977528;0.005617977528;0.005617977528;0.005617977528;0.005617977528;0.005617977528;0.005617977528;0.005617977528;0.500000000000;0.005617977528;0.011235955056;0.005617977528;0.005617977528;0.005617977528;0.005617977528;0.005617977528;0.005617977528;0.005617977528;0.016853932584;0.011235955056;0.005617977528;0.005617977528;0.005617977528;0.011235955056;0.005617977528;0.011235955056;0.005617977528;0.005617977528;0.005617977528;0.011235955056;0.005617977528;0.005617977528;0.005617977528;0.005617977528;0.016853932584;0.005617977528;0.016853932584;0.005617977528;0.005617977528;0.005617977528;0.011235955056;0.005617977528;0.005617977528;0.005617977528;0.011235955056;
0.001084206722;0.000361402241;0.000361402241;0.000361402241;0.000722804481;0.005059631370;0.000361402241;0.000361402241;0.000722804481;0.000361402241;0.001445608963;0.001445608963;0.003614022407;0.001445608963;0.000361402241;0.000361402241;0.000361402241;0.000722804481;0.000722804481;0.000722804481;0.000722804481;0.001084206722;0.003975424648;0.001084206722;0.004336826888;0.001807011203;0.001084206722;0.007228044814;0.015540296350;0.000722804481;0.001084206722;0.500000000000;0.000722804481;0.000722804481;0.001445608963;0.000722804481;0.000361402241;0.000361402241;0.001445608963;0.000361402241;0.000361402241;0.000361402241;0.000722804481;0.000722804481;0.000722804481;0.000361402241;0.000722804481;0.001084206722;0.001807011203;0.000361402241;0.003252620166;0.001084206722;0.002168413444;0.005059631370;0.005421033610;0.000361402241;0.000361402241;0.011203469462;0.000361402241;0.000361402241;0.001084206722;0.000361402241;0.000361402241;0.000722804481;0.000722804481;0.001084206722;0.000361402241;
0.000430539610;0.001291618829;0.000143513203;0.000143513203;0.000574052813;0.000143513203;0.000861079219;0.001578645235;0.001291618829;0.001291618829;0.000717566016;0.000574052813;0.000143513203;0.000287026406;0.004735935706;0.000143513203;0.002583237658;0.001004592423;0.003013777268;0.004592422503;0.000717566016;0.001578645235;0.000287026406;0.000717566016;0.000287026406;0.000143513203;0.000430539610;0.000287026406;0.000430539610;0.000143513203;0.004161882893;0.000143513203;0.500000000000;0.001578645235;0.000430539610;0.000861079219;0.005166475316;0.001435132032;0.000430539610;0.006171067738;0.002152698048;0.001865671642;0.006314580941;0.000861079219;0.001291618829;0.005453501722;0.001004592423;0.002870264064;0.000143513203;0.000717566016;0.000287026406;0.000143513203;0.000430539610;0.000287026406;0.000287026406;0.001148105626;0.001148105626;0.000143513203;0.006458094145;0.002152698048;0.000717566016;0.000717566016;0.002726750861;0.002870264064;0.001004592423;0.006458094145;0.002583237658;
0.004824259132;0.003445899380;0.000689179876;0.000689179876;0.000689179876;0.001378359752;0.002756719504;0.001378359752;0.004135079256;0.002756719504;0.001378359752;0.001378359752;0.000689179876;0.000689179876;0.001378359752;0.000689179876;0.002756719504;0.002067539628;0.010337698139;0.003445899380;0.003445899380;0.006202618884;0.001378359752;0.000689179876;0.001378359752;0.000689179876;0.000689179876;0.001378359752;0.000689179876;0.000689179876;0.000689179876;0.000689179876;0.000689179876;0.500000000000;0.000689179876;0.005513439008;0.002067539628;0.002067539628;0.001378359752;0.000689179876;0.000689179876;0.000689179876;0.000689179876;0.003445899380;0.000689179876;0.002756719504;0.006891798759;0.004135079256;0.000689179876;0.003445899380;0.002756719504;0.001378359752;0.000689179876;0.000689179876;0.000689179876;0.002067539628;0.001378359752;0.000689179876;0.001378359752;0.006891798759;0.001378359752;0.006202618884;0.002067539628;0.002756719504;0.003445899380;0.001378359752;0.000689179876;
0.000958772771;0.000958772771;0.000958772771;0.000958772771;0.001917545542;0.002876318313;0.000958772771;0.000958772771;0.001917545542;0.000958772771;0.002876318313;0.001917545542;0.003835091083;0.003835091083;0.001917545542;0.000958772771;0.001917545542;0.004793863854;0.000958772771;0.000958772771;0.001917545542;0.000958772771;0.005752636625;0.004793863854;0.001917545542;0.009587727709;0.000958772771;0.000958772771;0.001917545542;0.001917545542;0.000958772771;0.000958772771;0.000958772771;0.000958772771;0.500000000000;0.001917545542;0.001917545542;0.000958772771;0.010546500479;0.001917545542;0.000958772771;0.000958772771;0.000958772771;0.000958772771;0.001917545542;0.000958772771;0.000958772771;0.000958772771;0.006711409396;0.001917545542;0.005752636625;0.005752636625;0.002876318313;0.001917545542;0.003835091083;0.001917545542;0.000958772771;0.000958772771;0.000958772771;0.000958772771;0.006711409396;0.000958772771;0.001917545542;0.000958772771;0.003835091083;0.000958772771;0.001917545542;
0.006248698188;0.001041449698;0.000208289940;0.000208289940;0.000208289940;0.000416579879;0.000416579879;0.001249739638;0.002082899396;0.001249739638;0.001249739638;0.001874609456;0.001041449698;0.001041449698;0.000416579879;0.000208289940;0.000416579879;0.001874609456;0.001666319517;0.000833159758;0.006248698188;0.003124349094;0.000833159758;0.002499479275;0.000624869819;0.001458029577;0.000208289940;0.000833159758;0.000208289940;0.001249739638;0.000416579879;0.000416579879;0.000624869819;0.003749218913;0.001666319517;0.500000000000;0.001041449698;0.000624869819;0.006040408248;0.000624869819;0.000208289940;0.000416579879;0.000416579879;0.002291189336;0.000624869819;0.001041449698;0.006248698188;0.003124349094;0.000833159758;0.006040408248;0.000833159758;0.003332639034;0.001249739638;0.000416579879;0.000416579879;0.001041449698;0.000416579879;0.000416579879;0.000416579879;0.002499479275;0.002916059154;0.006040408248;0.000208289940;0.001666319517;0.006248698188;0.000416579879;0.000416579879;
0.000841042893;0.000420521447;0.000420521447;0.000420521447;0.001261564340;0.000420521447;0.003784693019;0.002523128680;0.000420521447;0.002102607233;0.000420521447;0.001682085786;0.000420521447;0.000420521447;0.004205214466;0.000420521447;0.001261564340;0.001682085786;0.006728343146;0.003784693019;0.001682085786;0.001682085786;0.000420521447;0.000420521447;0.000420521447;0.000420521447;0.000420521447;0.000420521447;0.000841042893;0.000420521447;0.006307821699;0.000420521447;0.006728343146;0.001682085786;0.001261564340;0.000420521447;0.500000000000;0.001682085786;0.000841042893;0.001261564340;0.001261564340;0.003364171573;0.002523128680;0.000420521447;0.005466778806;0.005046257359;0.001261564340;0.002943650126;0.000420521447;0.000841042893;0.000420521447;0.000420521447;0.000420521447;0.000420521447;0.000420521447;0.000420521447;0.002523128680;0.000420521447;0.006307821699;0.003364171573;0.000841042893;0.000841042893;0.009671993272;0.001261564340;0.000420521447;0.001682085786;0.002102607233;
0.001264222503;0.002528445006;0.001264222503;0.001264222503;0.001264222503;0.001264222503;0.001264222503;0.001264222503;0.001264222503;0.001264222503;0.002528445006;0.001264222503;0.001264222503;0.001264222503;0.001264222503;0.001264222503;0.008849557522;0.007585335019;0.001264222503;0.005056890013;0.005056890013;0.005056890013;0.002528445006;0.001264222503;0.001264222503;0.001264222503;0.002528445006;0.001264222503;0.001264222503;0.003792667509;0.003792667509;0.001264222503;0.003792667509;0.003792667509;0.001264222503;0.003792667509;0.001264222503;0.500000000000;0.001264222503;0.005056890013;0.002528445006;0.001264222503;0.002528445006;0.007585335019;0.002528445006;0.001264222503;0.002528445006;0.002528445006;0.001264222503;0.002528445006;0.001264222503;0.001264222503;0.001264222503;0.001264222503;0.001264222503;0.002528445006;0.001264222503;0.001264222503;0.001264222503;0.002528445006;0.001264222503;0.001264222503;0.001264222503;0.005056890013;0.001264222503;0.002528445006;0.002528445006;
0.003327787022;0.003327787022;0.001663893511;0.001663893511;0.001663893511;0.001663893511;0.001663893511;0.001663893511;0.003327787022;0.003327787022;0.009983361065;0.004991680532;0.001663893511;0.003327787022;0.001663893511;0.001663893511;0.001663893511;0.001663893511;0.001663893511;0.001663893511;0.003327787022;0.003327787022;0.001663893511;0.001663893511;0.004991680532;0.003327787022;0.001663893511;0.001663893511;0.001663893511;0.003327787022;0.001663893511;0.003327787022;0.001663893511;0.003327787022;0.006655574043;0.006655574043;0.001663893511;0.003327787022;0.500000000000;0.001663893511;0.003327787022;0.001663893511;0.001663893511;0.001663893511;0.001663893511;0.001663893511;0.001663893511;0.001663893511;0.003327787022;0.003327787022;0.001663893511;0.009983361065;0.003327787022;0.001663893511;0.001663893511;0.006655574043;0.001663893511;0.001663893511;0.001663893511;0.001663893511;0.001663893511;0.004991680532;0.001663893511;0.003327787022;0.006655574043;0.001663893511;0.001663893511;
0.004255319149;0.004255319149;0.004255319149;0.004255319149;0.004255319149;0.004255319149;0.004255319149;0.004255319149;0.004255319149;0.004255319149;0.004255319149;0.004255319149;0.004255319149;0.004255319149;0.017021276596;0.004255319149;0.008510638298;0.008510638298;0.008510638298;0.008510638298;0.004255319149;0.008510638298;0.004255319149;0.004255319149;0.004255319149;0.004255319149;0.004255319149;0.004255319149;0.004255319149;0.004255319149;0.004255319149;0.004255319149;0.008510638298;0.008510638298;0.004255319149;0.004255319149;0.004255319149;0.008510638298;0.004255319149;0.500000000000;0.017021276596;0.004255319149;0.008510638298;0.004255319149;0.004255319149;0.004255319149;0.004255319149;0.004255319149;0.004255319149;0.004255319149;0.004255319149;0.004255319149;0.004255319149;0.004255319149;0.004255319149;0.004255319149;0.004255319149;0.004255319149;0.008510638298;0.004255319149;0.004255319149;0.004255319149;0.004255319149;0.008510638298;0.004255319149;0.004255319149;0.004255319149;
0.006993006993;0.006993006993;0.006993006993;0.006993006993;0.006993006993;0.006993006993;0.006993006993;0.006993006993;0.006993006993;0.013986013986;0.006993006993;0.006993006993;0.006993006993;0.006993006993;0.013986013986;0.006993006993;0.006993006993;0.006993006993;0.006993006993;0.006993006993;0.006993006993;0.006993006993;0.006993006993;0.006993006993;0.006993006993;0.006993006993;0.006993006993;0.006993006993;0.006993006993;0.006993006993;0.006993006993;0.006993006993;0.006993006993;0.006993006993;0.006993006993;0.006993006993;0.006993006993;0.006993006993;0.006993006993;0.006993006993;0.500000000000;0.006993006993;0.013986013986;0.006993006993;0.006993006993;0.006993006993;0.006993006993;0.006993006993;0.006993006993;0.006993006993;0.006993006993;0.006993006993;0.006993006993;0.006993006993;0.006993006993;0.006993006993;0.006993006993;0.006993006993;0.006993006993;0.006993006993;0.006993006993;0.006993006993;0.006993006993;0.006993006993;0.006993006993;0.006993006993;0.006993006993;
0.000757789632;0.000014858620;0.000014858620;0.000014858620;0.000014858620;0.000014858620;0.000014858620;0.000014858620;0.000014858620;0.000014858620;0.000014858620;0.000014858620;0.000014858620;0.000014858620;0.011530289297;0.000014858620;0.001441286162;0.000505193088;0.001693882706;0.001961337870;0.000549768948;0.001025244796;0.000222879303;0.000416041366;0.000237737924;0.000222879303;0.000237737924;0.000163444823;0.000193162063;0.000460617227;0.010831934147;0.000133727582;0.005007355017;0.000802365492;0.000356606885;0.000594344809;0.004398151588;0.000861799973;0.000252596544;0.002288227515;0.004784475714;0.500000000000;0.000014858620;0.000014858620;0.000014858620;0.000014858620;0.000014858620;0.000014858620;0.000014858620;0.000014858620;0.000014858620;0.000014858620;0.000014858620;0.000014858620;0.000014858620;0.000014858620;0.011099389311;0.000014858620;0.011158823792;0.000014858620;0.000014858620;0.000014858620;0.000014858620;0.000014858620;0.000014858620;0.000014858620;0.011589723778;
0.001157315029;0.000039907415;0.000039907415;0.000039907415;0.000039907415;0.000039907415;0.000039907415;0.000039907415;0.000039907415;0.000039907415;0.000039907415;0.000039907415;0.000039907415;0.000039907415;0.002833426451;0.000039907415;0.008580094181;0.001277037274;0.002793519036;0.007981482960;0.000997685370;0.003272408013;0.000079814830;0.000638518637;0.000279351904;0.000638518637;0.000399074148;0.000159629659;0.000279351904;0.000798148296;0.002035278155;0.000079814830;0.007462686567;0.001436666933;0.000199537074;0.001037592785;0.003990741480;0.003112778354;0.000438981563;0.007422779152;0.003831111821;0.000039907415;0.500000000000;0.000039907415;0.000039907415;0.007981482960;0.000039907415;0.000039907415;0.000039907415;0.000039907415;0.000039907415;0.000039907415;0.000039907415;0.000039907415;0.000039907415;0.000039907415;0.000039907415;0.000039907415;0.000039907415;0.000039907415;0.000039907415;0.000039907415;0.000039907415;0.007941575545;0.000039907415;0.007941575545;0.000039907415;
0.002668445630;0.007433527113;0.000095301630;0.000095301630;0.000095301630;0.000095301630;0.000095301630;0.000095301630;0.000095301630;0.000095301630;0.000095301630;0.000095301630;0.000095301630;0.000095301630;0.000667111408;0.000095301630;0.002191937482;0.005527494520;0.001334222815;0.002573144001;0.007528828743;0.007624130373;0.000667111408;0.002859048890;0.000762413037;0.001238921186;0.001143619556;0.000190603259;0.000381206519;0.002573144001;0.000857714667;0.000095301630;0.001429524445;0.001906032593;0.000762413037;0.001715429334;0.001143619556;0.007814733632;0.001810730963;0.001143619556;0.000762413037;0.000095301630;0.000095301630;0.500000000000;0.000095301630;0.000095301630;0.007052320595;0.000095301630;0.000095301630;0.000095301630;0.000095301630;0.000095301630;0.000095301630;0.000095301630;0.000095301630;0.006575812446;0.000095301630;0.000095301630;0.000095301630;0.000095301630;0.000095301630;0.000095301630;0.000095301630;0.007433527113;0.000095301630;0.000095301630;0.000095301630;
0.002289903996;0.000010750723;0.000010750723;0.000010750723;0.000010750723;0.000010750723;0.008955352247;0.000010750723;0.000010750723;0.000010750723;0.000010750723;0.000010750723;0.000010750723;0.000010750723;0.001784620016;0.000010750723;0.001386843265;0.000677295548;0.009084360923;0.003977767505;0.001139576637;0.001988883752;0.000311770967;0.000645043379;0.000279518798;0.000451530365;0.000354773859;0.000182762291;0.000182762291;0.000548286872;0.003526237139;0.000107507230;0.003741251599;0.003795005214;0.000451530365;0.001397593988;0.009589644904;0.000989066515;0.000903060731;0.001376092542;0.001268585312;0.000010750723;0.000010750723;0.000010750723;0.500000000000;0.008890847910;0.000010750723;0.000010750723;0.000010750723;0.000010750723;0.000010750723;0.000010750723;0.000010750723;0.000010750723;0.000010750723;0.000010750723;0.000010750723;0.000010750723;0.000010750723;0.009224120322;0.000010750723;0.000010750723;0.008536074051;0.000010750723;0.000010750723;0.000010750723;0.000010750723;
0.002367386245;0.000040125191;0.000040125191;0.000040125191;0.000040125191;0.000040125191;0.000040125191;0.000040125191;0.000040125191;0.000040125191;0.000040125191;0.000040125191;0.000040125191;0.000040125191;0.003370516010;0.000040125191;0.002848888532;0.001003129765;0.007102158735;0.007824412166;0.000963004574;0.002808763342;0.000361126715;0.000642003050;0.000160500762;0.000441377097;0.000481502287;0.000160500762;0.000200625953;0.000682128240;0.002728512960;0.000160500762;0.006219404542;0.003049514485;0.000601877859;0.001123505337;0.007784286975;0.001284006099;0.000601877859;0.002728512960;0.001966134339;0.000040125191;0.007824412166;0.000040125191;0.006700906829;0.500000000000;0.000040125191;0.008225664072;0.000040125191;0.000040125191;0.000040125191;0.000040125191;0.000040125191;0.000040125191;0.000040125191;0.000040125191;0.000040125191;0.000040125191;0.006620656448;0.000040125191;0.000040125191;0.000040125191;0.000040125191;0.000040125191;0.000040125191;0.000040125191;0.000040125191;
0.007108854332;0.000063471914;0.000063471914;0.000063471914;0.000063471914;0.000063471914;0.000063471914;0.000063471914;0.000063471914;0.000063471914;0.000063471914;0.000063471914;0.000063471914;0.000063471914;0.000444303396;0.000063471914;0.002031101238;0.002602348461;0.003046651857;0.003935258648;0.007045382418;0.006474135195;0.000571247223;0.003300539511;0.000317359568;0.001205966360;0.000825134878;0.000698191050;0.000317359568;0.001079022533;0.000761662964;0.000253887655;0.000761662964;0.007045382418;0.001142494446;0.007553157728;0.000888606791;0.002538876547;0.003110123770;0.000825134878;0.001079022533;0.000063471914;0.000063471914;0.007997461123;0.000063471914;0.000063471914;0.500000000000;0.005966359886;0.000063471914;0.007680101555;0.000063471914;0.000063471914;0.000063471914;0.000063471914;0.000063471914;0.000063471914;0.000063471914;0.000063471914;0.000063471914;0.000063471914;0.000063471914;0.006537607109;0.000063471914;0.000063471914;0.000063471914;0.000063471914;0.000063471914;
0.004595286549;0.000065646951;0.000065646951;0.000065646951;0.000065646951;0.000065646951;0.000065646951;0.000065646951;0.000065646951;0.000065646951;0.000065646951;0.000065646951;0.000065646951;0.000065646951;0.001378585965;0.000065646951;0.003085406683;0.001247292063;0.005776931662;0.008008927985;0.002560231077;0.006499048119;0.000525175606;0.001050351211;0.000328234753;0.000722116458;0.000656469507;0.000525175606;0.000393881704;0.000853410359;0.000656469507;0.000196940852;0.002297643274;0.007549399330;0.000590822556;0.003019759732;0.003151053634;0.002888465831;0.001115998162;0.001509879866;0.000590822556;0.000065646951;0.000065646951;0.000065646951;0.000065646951;0.008205868837;0.007746340182;0.500000000000;0.000065646951;0.000065646951;0.000065646951;0.000065646951;0.000065646951;0.000065646951;0.000065646951;0.000065646951;0.000065646951;0.000065646951;0.000065646951;0.006630342021;0.000065646951;0.000065646951;0.000065646951;0.006761635922;0.000065646951;0.000065646951;0.000065646951;
0.001090254938;0.000018170916;0.000018170916;0.000018170916;0.000018170916;0.000018170916;0.000018170916;0.000018170916;0.000018170916;0.000018170916;0.000018170916;0.000018170916;0.000018170916;0.009012774154;0.000254392819;0.000018170916;0.000290734650;0.000835862119;0.000417931060;0.000454272891;0.001199280432;0.000745007541;0.009957661767;0.002125997129;0.003924917777;0.004161139680;0.001544527829;0.002053313466;0.003543328548;0.001090254938;0.000181709156;0.001526356913;0.000254392819;0.000817691203;0.009285337888;0.001199280432;0.000327076481;0.000363418313;0.003470644886;0.000218050988;0.000308905566;0.000018170916;0.000018170916;0.000018170916;0.000018170916;0.000018170916;0.000018170916;0.000018170916;0.500000000000;0.000018170916;0.008940090491;0.000018170916;0.000018170916;0.000018170916;0.009539730707;0.000018170916;0.000018170916;0.000018170916;0.000018170916;0.000018170916;0.008540330347;0.000018170916;0.000018170916;0.000018170916;0.000018170916;0.000018170916;0.000018170916;
0.005263982453;0.000031333229;0.000031333229;0.000031333229;0.000031333229;0.000031333229;0.000031333229;0.000031333229;0.000031333229;0.000031333229;0.000031333229;0.000031333229;0.000031333229;0.000031333229;0.000438665204;0.000031333229;0.000908663638;0.002663324456;0.001190662698;0.001096663011;0.006767977440;0.003070656431;0.001221995927;0.006987310042;0.001284662384;0.002788657371;0.001629327902;0.000438665204;0.000532664891;0.002882657058;0.000375998747;0.000219332602;0.000751997493;0.003195989347;0.002318658938;0.007206642645;0.000563998120;0.001911326962;0.006799310669;0.000344665518;0.000375998747;0.000031333229;0.000031333229;0.000031333229;0.000031333229;0.000031333229;0.007707974307;0.000031333229;0.000031333229;0.500000000000;0.000031333229;0.006861977127;0.000031333229;0.000031333229;0.000031333229;0.006893310356;0.000031333229;0.000031333229;0.000031333229;0.000031333229;0.000031333229;0.000031333229;0.000031333229;0.000031333229;0.006673977753;0.000031333229;0.000031333229;
