 ;#;';1;0;3;2;5;4;7;6;9;8;A;@;C;B;E;D;G;F;I;H;K;J;M;L;O;N;Q;P;S;R;U;T;W;V;Y;X;Z;a;c;b;e;d;g;f;i;h;k;j;m;l;o;n;q;p;s;r;u;t;w;v;y;x;z;
0.802786698382;0.000005204891;0.000005204891;0.000005204891;0.000005204891;0.000005204891;0.000005204891;0.000005204891;0.000005204891;0.000005204891;0.000005204891;0.000005204891;0.000005204891;0.001993473067;0.000005204891;0.012033706871;0.029287918929;0.003143753871;0.006625825626;0.010867811396;0.012049321543;0.001379295987;0.006662259859;0.001925809491;0.003544530441;0.004585508544;0.001233559052;0.000994134088;0.011632930301;0.001577081826;0.000765118906;0.003430022849;0.004861367741;0.002654494163;0.004569893872;0.002284946936;0.029293123819;0.003357154382;0.004517844967;0.002394249637;0.000005204891;0.000005204891;0.029350377615;0.000005204891;0.000005204891;0.000005204891;0.000005204891;0.000005204891;0.000005204891;0.000005204891;0.000005204891;0.000005204891;0.000005204891;0.000005204891;0.000005204891;0.000005204891;0.000005204891;0.000005204891;0.000005204891;0.000005204891;0.000005204891;0.000005204891;0.000005204891;0.000005204891;0.000005204891;0.000005204891;
0.000343524562;0.780487804878;0.000343524562;0.000687049124;0.005839917554;0.000343524562;0.000687049124;0.001374098248;0.000687049124;0.003091721058;0.001717622810;0.005152868430;0.003778770182;0.000687049124;0.000343524562;0.000687049124;0.001717622810;0.001374098248;0.002061147372;0.000343524562;0.001030573686;0.007214015802;0.003435245620;0.002061147372;0.004809343868;0.003435245620;0.013053933356;0.014428031604;0.004465819306;0.000343524562;0.040535898317;0.001374098248;0.000343524562;0.004809343868;0.001717622810;0.000343524562;0.001030573686;0.005496392992;0.001030573686;0.000687049124;0.001374098248;0.001030573686;0.001717622810;0.001374098248;0.001030573686;0.001030573686;0.002061147372;0.003435245620;0.001030573686;0.004465819306;0.002748196496;0.002404671934;0.009618687736;0.010992785984;0.003778770182;0.000343524562;0.015115080728;0.001030573686;0.000687049124;0.003091721058;0.002061147372;0.001717622810;0.001030573686;0.001374098248;0.000343524562;0.001717622810;
0.000303214069;0.000303214069;0.790782292298;0.000303214069;0.072771376592;0.000303214069;0.000303214069;0.000303214069;0.000303214069;0.000303214069;0.000303214069;0.000303214069;0.000303214069;0.000909642207;0.000303214069;0.001212856277;0.001212856277;0.001819284415;0.001819284415;0.002728926622;0.000606428138;0.011825348696;0.004851425106;0.006670709521;0.004851425106;0.003335354760;0.005154639175;0.016070345664;0.001819284415;0.002728926622;0.034566403881;0.000606428138;0.001212856277;0.006367495452;0.003032140691;0.001212856277;0.003032140691;0.004548211037;0.001819284415;0.000909642207;0.000303214069;0.000303214069;0.000303214069;0.000303214069;0.000303214069;0.000303214069;0.000303214069;0.000303214069;0.000303214069;0.000303214069;0.000303214069;0.000303214069;0.000303214069;0.000303214069;0.000303214069;0.000303214069;0.000303214069;0.000303214069;0.000303214069;0.000303214069;0.000303214069;0.000303214069;0.000303214069;0.000303214069;0.000303214069;0.000303214069;
0.000494071146;0.000494071146;0.000494071146;0.833992094862;0.000494071146;0.000494071146;0.032114624506;0.000494071146;0.000494071146;0.000494071146;0.000494071146;0.000494071146;0.000494071146;0.005434782609;0.000494071146;0.002470355731;0.000988142292;0.007411067194;0.000988142292;0.001482213439;0.002964426877;0.001482213439;0.001482213439;0.000494071146;0.001976284585;0.000988142292;0.000494071146;0.000494071146;0.001482213439;0.018280632411;0.001482213439;0.006916996047;0.002964426877;0.000988142292;0.001976284585;0.009881422925;0.000494071146;0.001976284585;0.003952569170;0.004446640316;0.000494071146;0.000494071146;0.000494071146;0.000494071146;0.000494071146;0.000494071146;0.000494071146;0.000494071146;0.000494071146;0.000494071146;0.000494071146;0.000494071146;0.000494071146;0.000494071146;0.000494071146;0.031620553360;0.000494071146;0.000494071146;0.000494071146;0.000494071146;0.000494071146;0.000494071146;0.000494071146;0.000494071146;0.000494071146;0.000494071146;
0.000441306267;0.000441306267;0.000441306267;0.000441306267;0.820829655781;0.000441306267;0.000441306267;0.000441306267;0.000441306267;0.000441306267;0.000441306267;0.027802294793;0.000441306267;0.000882612533;0.000441306267;0.001323918800;0.001323918800;0.000882612533;0.002647837599;0.001323918800;0.001323918800;0.014563106796;0.003089143866;0.004413062665;0.003971756399;0.003530450132;0.006178287732;0.012356575463;0.002206531333;0.001765225066;0.018534863195;0.000882612533;0.000882612533;0.004413062665;0.003089143866;0.000882612533;0.000882612533;0.005295675199;0.000882612533;0.000882612533;0.000441306267;0.000441306267;0.000441306267;0.000441306267;0.000441306267;0.000441306267;0.000441306267;0.000441306267;0.000441306267;0.000441306267;0.000441306267;0.000441306267;0.000441306267;0.000441306267;0.000441306267;0.000441306267;0.036628420124;0.000441306267;0.000441306267;0.000441306267;0.000441306267;0.000441306267;0.000441306267;0.000441306267;0.000441306267;0.000441306267;
0.001216545012;0.001216545012;0.001216545012;0.001216545012;0.001216545012;0.777372262774;0.027980535280;0.001216545012;0.021897810219;0.001216545012;0.001216545012;0.001216545012;0.001216545012;0.004866180049;0.001216545012;0.002433090024;0.004866180049;0.009732360097;0.003649635036;0.001216545012;0.003649635036;0.001216545012;0.001216545012;0.002433090024;0.002433090024;0.004866180049;0.001216545012;0.001216545012;0.001216545012;0.006082725061;0.002433090024;0.004866180049;0.004866180049;0.001216545012;0.007299270073;0.013381995134;0.001216545012;0.003649635036;0.003649635036;0.001216545012;0.001216545012;0.001216545012;0.001216545012;0.032846715328;0.001216545012;0.001216545012;0.001216545012;0.001216545012;0.001216545012;0.001216545012;0.001216545012;0.001216545012;0.001216545012;0.001216545012;0.001216545012;0.001216545012;0.001216545012;0.001216545012;0.001216545012;0.001216545012;0.001216545012;0.001216545012;0.001216545012;0.001216545012;0.001216545012;0.001216545012;
0.000668002672;0.000668002672;0.000668002672;0.035404141617;0.000668002672;0.031396125585;0.779559118236;0.000668002672;0.000668002672;0.000668002672;0.000668002672;0.000668002672;0.000668002672;0.006012024048;0.000668002672;0.001336005344;0.001336005344;0.011356045424;0.004008016032;0.001336005344;0.002672010688;0.002004008016;0.002672010688;0.000668002672;0.001336005344;0.001336005344;0.000668002672;0.000668002672;0.001336005344;0.012024048096;0.001336005344;0.005344021376;0.007348029392;0.001336005344;0.004676018704;0.014028056112;0.002672010688;0.003340013360;0.004008016032;0.003340013360;0.000668002672;0.000668002672;0.000668002672;0.000668002672;0.000668002672;0.000668002672;0.000668002672;0.000668002672;0.000668002672;0.000668002672;0.000668002672;0.000668002672;0.000668002672;0.000668002672;0.000668002672;0.000668002672;0.000668002672;0.000668002672;0.000668002672;0.000668002672;0.000668002672;0.031396125585;0.000668002672;0.000668002672;0.000668002672;0.000668002672;
0.001081081081;0.001081081081;0.001081081081;0.001081081081;0.001081081081;0.001081081081;0.001081081081;0.776216216216;0.025945945946;0.001081081081;0.031351351351;0.001081081081;0.001081081081;0.003243243243;0.001081081081;0.002162162162;0.003243243243;0.007567567568;0.004324324324;0.004324324324;0.002162162162;0.003243243243;0.005405405405;0.002162162162;0.003243243243;0.002162162162;0.001081081081;0.002162162162;0.002162162162;0.005405405405;0.001081081081;0.002162162162;0.014054054054;0.005405405405;0.007567567568;0.003243243243;0.001081081081;0.008648648649;0.001081081081;0.002162162162;0.001081081081;0.001081081081;0.001081081081;0.001081081081;0.001081081081;0.001081081081;0.001081081081;0.001081081081;0.001081081081;0.001081081081;0.001081081081;0.001081081081;0.001081081081;0.001081081081;0.001081081081;0.001081081081;0.001081081081;0.001081081081;0.001081081081;0.001081081081;0.027027027027;0.001081081081;0.001081081081;0.001081081081;0.001081081081;0.001081081081;
0.001436781609;0.001436781609;0.001436781609;0.001436781609;0.001436781609;0.027298850575;0.001436781609;0.027298850575;0.731321839080;0.001436781609;0.001436781609;0.001436781609;0.001436781609;0.002873563218;0.001436781609;0.002873563218;0.004310344828;0.010057471264;0.010057471264;0.008620689655;0.007183908046;0.005747126437;0.004310344828;0.002873563218;0.004310344828;0.001436781609;0.001436781609;0.001436781609;0.001436781609;0.004310344828;0.001436781609;0.005747126437;0.012931034483;0.005747126437;0.007183908046;0.008620689655;0.001436781609;0.005747126437;0.001436781609;0.005747126437;0.001436781609;0.001436781609;0.001436781609;0.001436781609;0.001436781609;0.001436781609;0.001436781609;0.001436781609;0.001436781609;0.001436781609;0.001436781609;0.001436781609;0.001436781609;0.001436781609;0.001436781609;0.001436781609;0.001436781609;0.001436781609;0.033045977011;0.001436781609;0.001436781609;0.001436781609;0.001436781609;0.001436781609;0.001436781609;0.001436781609;
0.001919385797;0.001919385797;0.001919385797;0.001919385797;0.001919385797;0.001919385797;0.001919385797;0.001919385797;0.001919385797;0.723608445298;0.024952015355;0.001919385797;0.028790786948;0.003838771593;0.001919385797;0.001919385797;0.003838771593;0.005758157390;0.003838771593;0.005758157390;0.001919385797;0.011516314779;0.003838771593;0.007677543186;0.005758157390;0.001919385797;0.007677543186;0.001919385797;0.003838771593;0.001919385797;0.003838771593;0.003838771593;0.007677543186;0.003838771593;0.009596928983;0.001919385797;0.003838771593;0.015355086372;0.001919385797;0.001919385797;0.001919385797;0.001919385797;0.001919385797;0.001919385797;0.001919385797;0.001919385797;0.001919385797;0.001919385797;0.001919385797;0.001919385797;0.001919385797;0.001919385797;0.001919385797;0.001919385797;0.001919385797;0.001919385797;0.001919385797;0.001919385797;0.001919385797;0.026871401152;0.001919385797;0.001919385797;0.001919385797;0.001919385797;0.001919385797;0.001919385797;
