 ;#;';1;0;3;2;5;4;7;6;9;8;A;@;C;B;E;D;G;F;I;H;K;J;M;L;O;N;Q;P;S;R;U;T;W;V;Y;X;Z;a;c;b;e;d;g;f;i;h;k;j;m;l;o;n;q;p;s;r;u;t;w;v;y;x;z;
0.804483492690;0.000005204891;0.000005204891;0.000005204891;0.000005204891;0.000005204891;0.000005204891;0.000005204891;0.000005204891;0.000005204891;0.000005204891;0.000005204891;0.000005204891;0.002066341535;0.000005204891;0.011846330812;0.029673080827;0.003174983214;0.006339556647;0.011461168914;0.011565266725;0.001504213359;0.006396810443;0.002107980659;0.003430022849;0.004132683069;0.001259583505;0.001020158541;0.011596496068;0.001556262264;0.000884831388;0.003284285915;0.004418952047;0.002232898031;0.004569893872;0.002222488250;0.029230665133;0.003560145112;0.004304444456;0.002300561608;0.000005204891;0.000005204891;0.029178616228;0.000005204891;0.000005204891;0.000005204891;0.000005204891;0.000005204891;0.000005204891;0.000005204891;0.000005204891;0.000005204891;0.000005204891;0.000005204891;0.000005204891;0.000005204891;0.000005204891;0.000005204891;0.000005204891;0.000005204891;0.000005204891;0.000005204891;0.000005204891;0.000005204891;0.000005204891;0.000005204891;
0.000343524562;0.781518378564;0.000343524562;0.001030573686;0.010305736860;0.001030573686;0.002061147372;0.002061147372;0.001030573686;0.002404671934;0.002748196496;0.003091721058;0.002748196496;0.000343524562;0.000343524562;0.000343524562;0.001374098248;0.000343524562;0.000343524562;0.002404671934;0.001374098248;0.004122294744;0.001717622810;0.003435245620;0.004809343868;0.003435245620;0.014084507042;0.014084507042;0.003091721058;0.001030573686;0.045345242185;0.000687049124;0.001374098248;0.003435245620;0.002061147372;0.001030573686;0.001030573686;0.002404671934;0.001374098248;0.001030573686;0.001030573686;0.001030573686;0.001374098248;0.001374098248;0.000687049124;0.001374098248;0.002748196496;0.002404671934;0.001030573686;0.005496392992;0.002748196496;0.003091721058;0.010305736860;0.006526966678;0.002061147372;0.000343524562;0.015115080728;0.001374098248;0.000687049124;0.004465819306;0.001030573686;0.001030573686;0.001030573686;0.002404671934;0.001030573686;0.001030573686;
0.000303214069;0.000303214069;0.779260157671;0.000303214069;0.079745300182;0.000303214069;0.000303214069;0.000303214069;0.000303214069;0.000303214069;0.000303214069;0.000303214069;0.000303214069;0.001212856277;0.000303214069;0.001516070346;0.000606428138;0.002425712553;0.001819284415;0.003638568830;0.000909642207;0.010006064281;0.004244996968;0.006064281383;0.005761067314;0.003941782899;0.010006064281;0.014554275318;0.002425712553;0.001212856277;0.033959975743;0.002728926622;0.001819284415;0.006367495452;0.005457853244;0.001212856277;0.000606428138;0.004851425106;0.001516070346;0.000606428138;0.000303214069;0.000303214069;0.000303214069;0.000303214069;0.000303214069;0.000303214069;0.000303214069;0.000303214069;0.000303214069;0.000303214069;0.000303214069;0.000303214069;0.000303214069;0.000303214069;0.000303214069;0.000303214069;0.000303214069;0.000303214069;0.000303214069;0.000303214069;0.000303214069;0.000303214069;0.000303214069;0.000303214069;0.000303214069;0.000303214069;
0.000494071146;0.000494071146;0.000494071146;0.817687747036;0.000494071146;0.000494071146;0.041501976285;0.000494071146;0.000494071146;0.000494071146;0.000494071146;0.000494071146;0.000494071146;0.002964426877;0.000494071146;0.003952569170;0.001976284585;0.005434782609;0.003458498024;0.001976284585;0.002470355731;0.000494071146;0.000988142292;0.000988142292;0.001482213439;0.000494071146;0.001482213439;0.002964426877;0.000494071146;0.013833992095;0.000494071146;0.003458498024;0.005434782609;0.001482213439;0.001482213439;0.005434782609;0.002470355731;0.001482213439;0.002470355731;0.005928853755;0.000494071146;0.000494071146;0.000494071146;0.000494071146;0.000494071146;0.000494071146;0.000494071146;0.000494071146;0.000494071146;0.000494071146;0.000494071146;0.000494071146;0.000494071146;0.000494071146;0.000494071146;0.046936758893;0.000494071146;0.000494071146;0.000494071146;0.000494071146;0.000494071146;0.000494071146;0.000494071146;0.000494071146;0.000494071146;0.000494071146;
0.000441306267;0.000441306267;0.000441306267;0.000441306267;0.823036187114;0.000441306267;0.000441306267;0.000441306267;0.000441306267;0.000441306267;0.000441306267;0.042365401589;0.000441306267;0.000882612533;0.000441306267;0.003089143866;0.001765225066;0.000882612533;0.000441306267;0.000882612533;0.000441306267;0.010150044131;0.002647837599;0.005736981465;0.004854368932;0.003089143866;0.003971756399;0.014563106796;0.001323918800;0.000441306267;0.017652250662;0.000882612533;0.000882612533;0.002647837599;0.002647837599;0.000441306267;0.000441306267;0.003971756399;0.000882612533;0.000882612533;0.000441306267;0.000441306267;0.000441306267;0.000441306267;0.000441306267;0.000441306267;0.000441306267;0.000441306267;0.000441306267;0.000441306267;0.000441306267;0.000441306267;0.000441306267;0.000441306267;0.000441306267;0.000441306267;0.031774051192;0.000441306267;0.000441306267;0.000441306267;0.000441306267;0.000441306267;0.000441306267;0.000441306267;0.000441306267;0.000441306267;
0.001216545012;0.001216545012;0.001216545012;0.001216545012;0.001216545012;0.772506082725;0.023114355231;0.001216545012;0.021897810219;0.001216545012;0.001216545012;0.001216545012;0.001216545012;0.003649635036;0.001216545012;0.006082725061;0.002433090024;0.013381995134;0.006082725061;0.003649635036;0.006082725061;0.001216545012;0.002433090024;0.002433090024;0.002433090024;0.006082725061;0.001216545012;0.002433090024;0.002433090024;0.006082725061;0.001216545012;0.004866180049;0.004866180049;0.003649635036;0.002433090024;0.004866180049;0.003649635036;0.002433090024;0.003649635036;0.003649635036;0.001216545012;0.001216545012;0.001216545012;0.035279805353;0.001216545012;0.001216545012;0.001216545012;0.001216545012;0.001216545012;0.001216545012;0.001216545012;0.001216545012;0.001216545012;0.001216545012;0.001216545012;0.001216545012;0.001216545012;0.001216545012;0.001216545012;0.001216545012;0.001216545012;0.001216545012;0.001216545012;0.001216545012;0.001216545012;0.001216545012;
0.000668002672;0.000668002672;0.000668002672;0.025384101536;0.000668002672;0.030060120240;0.792251169005;0.000668002672;0.000668002672;0.000668002672;0.000668002672;0.000668002672;0.000668002672;0.004676018704;0.000668002672;0.003340013360;0.001336005344;0.006012024048;0.007348029392;0.002672010688;0.003340013360;0.000668002672;0.000668002672;0.000668002672;0.000668002672;0.001336005344;0.000668002672;0.000668002672;0.002004008016;0.014028056112;0.001336005344;0.008684034736;0.004676018704;0.001336005344;0.002004008016;0.013360053440;0.003340013360;0.001336005344;0.004008016032;0.005344021376;0.000668002672;0.000668002672;0.000668002672;0.000668002672;0.000668002672;0.000668002672;0.000668002672;0.000668002672;0.000668002672;0.000668002672;0.000668002672;0.000668002672;0.000668002672;0.000668002672;0.000668002672;0.000668002672;0.000668002672;0.000668002672;0.000668002672;0.000668002672;0.000668002672;0.032732130929;0.000668002672;0.000668002672;0.000668002672;0.000668002672;
0.001081081081;0.001081081081;0.001081081081;0.001081081081;0.001081081081;0.001081081081;0.001081081081;0.774054054054;0.028108108108;0.001081081081;0.029189189189;0.001081081081;0.001081081081;0.002162162162;0.001081081081;0.003243243243;0.001081081081;0.006486486486;0.008648648649;0.007567567568;0.004324324324;0.001081081081;0.001081081081;0.002162162162;0.003243243243;0.003243243243;0.001081081081;0.002162162162;0.002162162162;0.001081081081;0.002162162162;0.002162162162;0.010810810811;0.003243243243;0.010810810811;0.004324324324;0.005405405405;0.007567567568;0.001081081081;0.001081081081;0.001081081081;0.001081081081;0.001081081081;0.001081081081;0.001081081081;0.001081081081;0.001081081081;0.001081081081;0.001081081081;0.001081081081;0.001081081081;0.001081081081;0.001081081081;0.001081081081;0.001081081081;0.001081081081;0.001081081081;0.001081081081;0.001081081081;0.001081081081;0.030270270270;0.001081081081;0.001081081081;0.001081081081;0.001081081081;0.001081081081;
0.001436781609;0.001436781609;0.001436781609;0.001436781609;0.001436781609;0.033045977011;0.001436781609;0.021551724138;0.758620689655;0.001436781609;0.001436781609;0.001436781609;0.001436781609;0.004310344828;0.001436781609;0.005747126437;0.001436781609;0.010057471264;0.004310344828;0.005747126437;0.004310344828;0.001436781609;0.005747126437;0.002873563218;0.002873563218;0.001436781609;0.001436781609;0.001436781609;0.002873563218;0.001436781609;0.001436781609;0.004310344828;0.012931034483;0.002873563218;0.004310344828;0.014367816092;0.001436781609;0.001436781609;0.002873563218;0.001436781609;0.001436781609;0.001436781609;0.001436781609;0.001436781609;0.001436781609;0.001436781609;0.001436781609;0.001436781609;0.001436781609;0.001436781609;0.001436781609;0.001436781609;0.001436781609;0.001436781609;0.001436781609;0.001436781609;0.001436781609;0.001436781609;0.030172413793;0.001436781609;0.001436781609;0.001436781609;0.001436781609;0.001436781609;0.001436781609;0.001436781609;
0.001919385797;0.001919385797;0.001919385797;0.001919385797;0.001919385797;0.001919385797;0.001919385797;0.001919385797;0.001919385797;0.715930902111;0.036468330134;0.001919385797;0.024952015355;0.005758157390;0.001919385797;0.003838771593;0.001919385797;0.001919385797;0.003838771593;0.001919385797;0.007677543186;0.007677543186;0.005758157390;0.003838771593;0.007677543186;0.003838771593;0.001919385797;0.001919385797;0.007677543186;0.003838771593;0.005758157390;0.001919385797;0.003838771593;0.007677543186;0.011516314779;0.003838771593;0.001919385797;0.015355086372;0.001919385797;0.003838771593;0.001919385797;0.001919385797;0.001919385797;0.001919385797;0.001919385797;0.001919385797;0.001919385797;0.001919385797;0.001919385797;0.001919385797;0.001919385797;0.001919385797;0.001919385797;0.001919385797;0.001919385797;0.001919385797;0.001919385797;0.001919385797;0.001919385797;0.024952015355;0.001919385797;0.001919385797;0.001919385797;0.001919385797;0.001919385797;0.001919385797;
