 ;#;';1;0;3;2;5;4;7;6;9;8;A;@;C;B;E;D;G;F;I;H;K;J;M;L;O;N;Q;P;S;R;U;T;W;V;Y;X;Z;a;c;b;e;d;g;f;i;h;k;j;m;l;o;n;q;p;s;r;u;t;w;v;y;x;z;
0.802953254878;0.000005204891;0.000005204891;0.000005204891;0.000005204891;0.000005204891;0.000005204891;0.000005204891;0.000005204891;0.000005204891;0.000005204891;0.000005204891;0.000005204891;0.002165234454;0.000005204891;0.012049321543;0.029168206447;0.003409203287;0.006428039786;0.012028501980;0.011763052564;0.001394910658;0.006537342487;0.002055931753;0.003388383725;0.004554279201;0.001264788395;0.001093027008;0.011674569425;0.001400115549;0.000910855840;0.003622603799;0.004616737887;0.002196463797;0.004366903142;0.002415069199;0.029444065644;0.003211417448;0.004054609711;0.002508757228;0.000005204891;0.000005204891;0.029126567323;0.000005204891;0.000005204891;0.000005204891;0.000005204891;0.000005204891;0.000005204891;0.000005204891;0.000005204891;0.000005204891;0.000005204891;0.000005204891;0.000005204891;0.000005204891;0.000005204891;0.000005204891;0.000005204891;0.000005204891;0.000005204891;0.000005204891;0.000005204891;0.000005204891;0.000005204891;0.000005204891;
0.000343524562;0.790106492614;0.000343524562;0.000687049124;0.007557540364;0.001717622810;0.001374098248;0.001030573686;0.000343524562;0.002061147372;0.002061147372;0.005496392992;0.002404671934;0.001030573686;0.000343524562;0.001717622810;0.001717622810;0.001717622810;0.001374098248;0.002404671934;0.001374098248;0.003778770182;0.001717622810;0.005839917554;0.002748196496;0.004122294744;0.014771556166;0.009618687736;0.001717622810;0.000687049124;0.038131226383;0.001717622810;0.000687049124;0.004465819306;0.002061147372;0.001030573686;0.001374098248;0.002748196496;0.001374098248;0.001374098248;0.001030573686;0.000687049124;0.002061147372;0.001717622810;0.001030573686;0.002061147372;0.002061147372;0.003091721058;0.001030573686;0.004465819306;0.005496392992;0.003778770182;0.007214015802;0.006526966678;0.001374098248;0.000687049124;0.016489178976;0.000687049124;0.001717622810;0.003435245620;0.001374098248;0.001030573686;0.000687049124;0.001717622810;0.000687049124;0.000687049124;
0.000303214069;0.000303214069;0.807155852032;0.000303214069;0.065494238933;0.000303214069;0.000303214069;0.000303214069;0.000303214069;0.000303214069;0.000303214069;0.000303214069;0.000303214069;0.001516070346;0.000303214069;0.000909642207;0.001819284415;0.001819284415;0.001516070346;0.001819284415;0.001212856277;0.008186779867;0.002728926622;0.006973923590;0.006367495452;0.002425712553;0.009096422074;0.019405700424;0.002425712553;0.000909642207;0.029714978775;0.000606428138;0.002425712553;0.003941782899;0.001516070346;0.001819284415;0.000606428138;0.003032140691;0.001819284415;0.001212856277;0.000303214069;0.000303214069;0.000303214069;0.000303214069;0.000303214069;0.000303214069;0.000303214069;0.000303214069;0.000303214069;0.000303214069;0.000303214069;0.000303214069;0.000303214069;0.000303214069;0.000303214069;0.000303214069;0.000303214069;0.000303214069;0.000303214069;0.000303214069;0.000303214069;0.000303214069;0.000303214069;0.000303214069;0.000303214069;0.000303214069;
0.000494071146;0.000494071146;0.000494071146;0.822628458498;0.000494071146;0.000494071146;0.037055335968;0.000494071146;0.000494071146;0.000494071146;0.000494071146;0.000494071146;0.000494071146;0.005928853755;0.000494071146;0.003458498024;0.000988142292;0.005434782609;0.002470355731;0.002964426877;0.001482213439;0.000988142292;0.001482213439;0.000494071146;0.001976284585;0.000988142292;0.000494071146;0.001482213439;0.001482213439;0.018774703557;0.000988142292;0.002964426877;0.004446640316;0.000988142292;0.002470355731;0.006916996047;0.000988142292;0.005928853755;0.003952569170;0.002470355731;0.000494071146;0.000494071146;0.000494071146;0.000494071146;0.000494071146;0.000494071146;0.000494071146;0.000494071146;0.000494071146;0.000494071146;0.000494071146;0.000494071146;0.000494071146;0.000494071146;0.000494071146;0.039031620553;0.000494071146;0.000494071146;0.000494071146;0.000494071146;0.000494071146;0.000494071146;0.000494071146;0.000494071146;0.000494071146;0.000494071146;
0.000441306267;0.000441306267;0.000441306267;0.000441306267;0.814651368049;0.000441306267;0.000441306267;0.000441306267;0.000441306267;0.000441306267;0.000441306267;0.037952338923;0.000441306267;0.000441306267;0.000441306267;0.000441306267;0.000882612533;0.000441306267;0.002647837599;0.001765225066;0.000882612533;0.013239187996;0.004413062665;0.005736981465;0.003971756399;0.002206531333;0.007502206531;0.014563106796;0.003089143866;0.000882612533;0.014563106796;0.000441306267;0.000882612533;0.005295675199;0.002647837599;0.001323918800;0.002206531333;0.002647837599;0.001323918800;0.000441306267;0.000441306267;0.000441306267;0.000441306267;0.000441306267;0.000441306267;0.000441306267;0.000441306267;0.000441306267;0.000441306267;0.000441306267;0.000441306267;0.000441306267;0.000441306267;0.000441306267;0.000441306267;0.000441306267;0.036187113857;0.000441306267;0.000441306267;0.000441306267;0.000441306267;0.000441306267;0.000441306267;0.000441306267;0.000441306267;0.000441306267;
0.001216545012;0.001216545012;0.001216545012;0.001216545012;0.001216545012;0.773722627737;0.030413625304;0.001216545012;0.021897810219;0.001216545012;0.001216545012;0.001216545012;0.001216545012;0.004866180049;0.001216545012;0.001216545012;0.002433090024;0.012165450122;0.008515815085;0.002433090024;0.004866180049;0.001216545012;0.003649635036;0.001216545012;0.001216545012;0.002433090024;0.001216545012;0.001216545012;0.002433090024;0.004866180049;0.001216545012;0.004866180049;0.003649635036;0.002433090024;0.002433090024;0.014598540146;0.008515815085;0.003649635036;0.001216545012;0.003649635036;0.001216545012;0.001216545012;0.001216545012;0.027980535280;0.001216545012;0.001216545012;0.001216545012;0.001216545012;0.001216545012;0.001216545012;0.001216545012;0.001216545012;0.001216545012;0.001216545012;0.001216545012;0.001216545012;0.001216545012;0.001216545012;0.001216545012;0.001216545012;0.001216545012;0.001216545012;0.001216545012;0.001216545012;0.001216545012;0.001216545012;
0.000668002672;0.000668002672;0.000668002672;0.038744154977;0.000668002672;0.033400133601;0.780895123580;0.000668002672;0.000668002672;0.000668002672;0.000668002672;0.000668002672;0.000668002672;0.004676018704;0.000668002672;0.002672010688;0.001336005344;0.004676018704;0.004676018704;0.002672010688;0.002672010688;0.002004008016;0.002672010688;0.003340013360;0.001336005344;0.001336005344;0.000668002672;0.001336005344;0.000668002672;0.014696058784;0.002004008016;0.009352037408;0.002004008016;0.000668002672;0.001336005344;0.010020040080;0.002672010688;0.001336005344;0.002004008016;0.003340013360;0.000668002672;0.000668002672;0.000668002672;0.000668002672;0.000668002672;0.000668002672;0.000668002672;0.000668002672;0.000668002672;0.000668002672;0.000668002672;0.000668002672;0.000668002672;0.000668002672;0.000668002672;0.000668002672;0.000668002672;0.000668002672;0.000668002672;0.000668002672;0.000668002672;0.036740146961;0.000668002672;0.000668002672;0.000668002672;0.000668002672;
0.001081081081;0.001081081081;0.001081081081;0.001081081081;0.001081081081;0.001081081081;0.001081081081;0.769729729730;0.027027027027;0.001081081081;0.029189189189;0.001081081081;0.001081081081;0.002162162162;0.001081081081;0.002162162162;0.003243243243;0.007567567568;0.003243243243;0.004324324324;0.006486486486;0.001081081081;0.008648648649;0.003243243243;0.001081081081;0.003243243243;0.002162162162;0.001081081081;0.002162162162;0.002162162162;0.001081081081;0.003243243243;0.011891891892;0.003243243243;0.015135135135;0.007567567568;0.002162162162;0.006486486486;0.003243243243;0.001081081081;0.001081081081;0.001081081081;0.001081081081;0.001081081081;0.001081081081;0.001081081081;0.001081081081;0.001081081081;0.001081081081;0.001081081081;0.001081081081;0.001081081081;0.001081081081;0.001081081081;0.001081081081;0.001081081081;0.001081081081;0.001081081081;0.001081081081;0.001081081081;0.025945945946;0.001081081081;0.001081081081;0.001081081081;0.001081081081;0.001081081081;
0.001436781609;0.001436781609;0.001436781609;0.001436781609;0.001436781609;0.024425287356;0.001436781609;0.030172413793;0.755747126437;0.001436781609;0.001436781609;0.001436781609;0.001436781609;0.004310344828;0.001436781609;0.002873563218;0.004310344828;0.010057471264;0.011494252874;0.001436781609;0.005747126437;0.004310344828;0.001436781609;0.001436781609;0.001436781609;0.005747126437;0.001436781609;0.002873563218;0.002873563218;0.002873563218;0.001436781609;0.002873563218;0.014367816092;0.002873563218;0.007183908046;0.007183908046;0.001436781609;0.005747126437;0.001436781609;0.002873563218;0.001436781609;0.001436781609;0.001436781609;0.001436781609;0.001436781609;0.001436781609;0.001436781609;0.001436781609;0.001436781609;0.001436781609;0.001436781609;0.001436781609;0.001436781609;0.001436781609;0.001436781609;0.001436781609;0.001436781609;0.001436781609;0.025862068966;0.001436781609;0.001436781609;0.001436781609;0.001436781609;0.001436781609;0.001436781609;0.001436781609;
0.001919385797;0.001919385797;0.001919385797;0.001919385797;0.001919385797;0.001919385797;0.001919385797;0.001919385797;0.001919385797;0.733205374280;0.024952015355;0.001919385797;0.019193857965;0.003838771593;0.001919385797;0.001919385797;0.003838771593;0.001919385797;0.001919385797;0.003838771593;0.003838771593;0.007677543186;0.005758157390;0.007677543186;0.009596928983;0.003838771593;0.005758157390;0.003838771593;0.003838771593;0.001919385797;0.003838771593;0.003838771593;0.001919385797;0.013435700576;0.009596928983;0.003838771593;0.001919385797;0.015355086372;0.003838771593;0.003838771593;0.001919385797;0.001919385797;0.001919385797;0.001919385797;0.001919385797;0.001919385797;0.001919385797;0.001919385797;0.001919385797;0.001919385797;0.001919385797;0.001919385797;0.001919385797;0.001919385797;0.001919385797;0.001919385797;0.001919385797;0.001919385797;0.001919385797;0.021113243762;0.001919385797;0.001919385797;0.001919385797;0.001919385797;0.001919385797;0.001919385797;
